0     0.967352      30
1     0.389903      90
2     -0.436096      445
3     0.641896      94999
4     0.798485      277989
5     -0.260176      21334
6     0.433746      105619
7     0.609375      366958
8     0.622141      405512
9     0.428890      130188
10     0.550293      314887
11     0.561211      460776
12     0.543736      322358
13     0.463285      306516
14     0.533650      590291
15     0.520969      597833
16     0.479653      468998
17     0.498337      513934
18     0.510487      636756
19     0.462189      583002
20     0.438978      543790
21     0.482406      736049
22     0.482295      838390
23     0.440972      726975
24     0.436018      717728
25     0.460050      838817
26     0.441500      834321
27     0.405099      787679
28     0.420924      894723
29     0.439246      1033015
30     0.422918      1014072
31     0.397692      956918
32     0.404171      1013542
33     0.404244      1062794
34     0.386579      1048165
35     0.378221      1092980
36     0.388678      1208766
37     0.386347      1242668
38     0.370889      1216330
39     0.365679      1224797
40     0.360165      1263381
41     0.351929      1280468
42     0.346614      1328240
43     0.348893      1403482
44     0.345400      1446325
45     0.338015      1450177
46     0.331218      1453599
47     0.324935      1481897
48     0.315798      1506666
49     0.311988      1549421
50     0.311828      1601009
51     0.309942      1651467
52     0.304566      1672376
53     0.297992      1687881
54     0.291101      1698175
55     0.284807      1731342
56     0.280709      1768949
57     0.277813      1809770
58     0.275367      1851237
59     0.272077      1895332
60     0.267392      1913535
61     0.259220      1922774
62     0.253329      1942492
63     0.250228      1985032
64     0.248093      2022511
65     0.243826      2066481
66     0.241226      2103834
67     0.236499      2130904
68     0.231372      2141072
69     0.224234      2160692
70     0.221541      2203294
71     0.218795      2241363
72     0.213867      2277188
73     0.211335      2311758
74     0.209154      2346314
75     0.202407      2355983
76     0.197638      2385388
77     0.194016      2418603
78     0.191825      2462669
79     0.187270      2479442
80     0.184608      2518306
81     0.182012      2554165
82     0.176961      2581134
83     0.172729      2600594
84     0.168508      2635913
85     0.166444      2669381
86     0.162424      2694738
87     0.159470      2729044
88     0.157261      2762690
89     0.154332      2794979
90     0.150670      2820753
91     0.146352      2849323
92     0.143448      2873280
93     0.140311      2907805
94     0.136926      2942190
95     0.135136      2980312
96     0.132038      3002161
97     0.129732      3032079
98     0.126320      3057717
99     0.123374      3090172
100     0.119997      3121445
101     0.117716      3157732
102     0.115424      3183608
103     0.112980      3211965
104     0.110144      3238718
105     0.107388      3270776
106     0.104879      3307707
107     0.102509      3335686
108     0.099664      3362760
109     0.097611      3387070
110     0.094875      3421257
111     0.093905      3452376
112     0.091235      3485472
113     0.088065      3516644
114     0.086006      3546955
115     0.083906      3562531
116     0.081651      3597534
117     0.079810      3631215
118     0.077627      3666072
119     0.076211      3695053
120     0.073985      3722002
121     0.071803      3746804
122     0.069841      3776441
123     0.067854      3809849
124     0.066616      3840236
125     0.064588      3874429
126     0.062544      3893651
127     0.060696      3929975
128     0.059644      3958421
129     0.057732      3990534
130     0.055618      4019526
131     0.054988      4048923
132     0.052999      4070416
133     0.051744      4104789
134     0.049425      4131964
135     0.048608      4171847
136     0.047023      4201007
137     0.045449      4220815
138     0.043340      4249565
139     0.043239      4277572
140     0.041672      4313785
141     0.040488      4340300
142     0.038748      4379398
143     0.037308      4400411
144     0.036626      4425878
145     0.034870      4450537
146     0.033372      4489477
147     0.033239      4518194
148     0.031795      4555474
149     0.030182      4571848
150     0.029472      4605194
151     0.028290      4627383
152     0.026954      4662629
153     0.025875      4693115
154     0.024719      4727676
155     0.024311      4748975
156     0.023439      4773271
157     0.022539      4808457
158     0.021378      4836177
159     0.019790      4871655
160     0.018656      4896963
161     0.018516      4923305
162     0.017640      4943791
163     0.016971      4987718
164     0.015728      5012918
165     0.015526      5045856
166     0.014825      5068702
167     0.013157      5099844
168     0.012591      5118253
169     0.012612      5154314
170     0.012305      5187762
171     0.011197      5218893
172     0.010277      5238885
173     0.009673      5270950
174     0.009010      5295559
175     0.008758      5327340
176     0.007253      5359485
177     0.007443      5389704
178     0.006610      5416270
179     0.005977      5435456
180     0.005481      5469089
181     0.005265      5499437
182     0.004603      5534271
183     0.003943      5558056
184     0.003421      5588431
185     0.003109      5608218
186     0.002700      5642542
187     0.002301      5672464
188     0.001669      5706216
189     0.001487      5729271
190     0.000886      5752268
191     0.000233      5779814
192     0.000091      5810459
193     -0.000142      5844969
194     -0.000543      5873341
195     -0.000977      5903585
196     -0.000924      5922118
197     -0.001588      5950603
198     -0.001950      5981269
199     -0.002075      6016341
200     -0.002761      6040239
201     -0.002197      6074541
202     -0.002955      6091308
203     -0.003276      6121673
204     -0.003869      6150344
205     -0.003146      6184510
206     -0.004093      6217607
207     -0.004178      6232680
208     -0.004383      6261354
209     -0.004640      6291574
210     -0.004626      6318032
211     -0.005241      6348303
212     -0.004331      6385536
213     -0.004920      6401774
214     -0.005020      6428145
215     -0.004982      6453956
216     -0.004726      6495368
217     -0.005280      6516325
218     -0.005382      6552327
219     -0.005890      6566731
220     -0.005652      6598885
221     -0.005394      6618797
222     -0.005716      6659813
223     -0.005249      6687514
224     -0.005662      6719532
225     -0.005466      6733483
226     -0.005593      6763260
227     -0.005853      6792798
228     -0.005886      6823056
229     -0.005874      6856430
230     -0.005888      6883671
231     -0.005685      6904753
232     -0.005392      6921260
233     -0.005949      6958736
234     -0.005413      6993738
235     -0.005965      7018404
236     -0.005885      7043049
237     -0.005706      7071792
238     -0.005289      7090508
239     -0.005603      7122511
240     -0.005467      7159248
241     -0.005202      7186449
242     -0.005295      7208443
243     -0.005476      7232291
244     -0.005210      7261506
245     -0.005165      7288007
246     -0.005375      7324636
247     -0.005036      7351499
