       1
       17904
      55.4210      12.7239     0.594006
      49.3037      14.9196     0.593617
      44.3479      10.6640     0.726743
      24.8637      4.43927     0.176682
      75.8322      8.50489      1.03289
      68.9741      9.31754    0.0228052
      61.5793      10.8118     0.161693
      50.9685      4.06562    0.0795987
      119.968      8.18365   0.00290704
      113.440      8.88872    0.0657597
      107.250      10.9669     0.490263
      100.886      13.3610     0.721967
      95.0789      8.94389     0.929254
      131.471      8.94114     0.939620
      68.9998      4.11803    0.0596111
      156.449      8.11803      1.04080
      150.495      9.18650    0.0759161
      143.454      10.7497     0.431795
      137.012      13.0767     0.724751
      87.4488      4.00000    0.0457091
      211.748      8.13486   0.00365973
      192.545      8.40247    0.0228024
      186.017      9.82988     0.163111
      179.365      11.5987     0.678080
      172.775      13.7865     0.875253
      168.944      9.06846     0.869623
      229.395      8.53733      1.03326
      222.659      9.72869    0.0739605
      215.951      12.5272     0.573860
      209.279      14.8612     0.673283
      203.664      10.2323     0.831938
      247.906      13.1820     0.663545
      241.862      9.46108     0.872144
      124.299      4.13486    0.0332532
      297.798      8.46327   0.00393391
      275.285      8.49422   0.00841212
      268.379      9.14504    0.0442214
      260.392      9.70646     0.121222
      254.215      11.3245     0.498130
      324.484      8.68776      1.04582
      314.040      11.8867     0.256723
      307.433      12.1742     0.564108
      299.934      14.3238     0.872285
      295.066      9.36953     0.953231
      359.202      8.68589   0.00238252
      352.913      8.84254    0.0313845
      349.492      13.9042    0.0796738
      343.138      13.1179     0.189592
      336.552      11.8558     0.749990
      173.498      4.32840    0.0249426
      377.401      8.38700      1.03832
      365.118      8.87162      1.02229
      361.363      14.2893    0.0747390
      355.408      14.0899    0.0706728
      373.632      14.3242     0.145834
      367.652      14.1327    0.0824518
      389.606      8.41608      1.03078
      378.260      9.97239     0.181446
      203.903      4.05859    0.0199020
      463.899      8.05859      1.04615
      432.818      8.16953   0.00209284
      414.125      9.00992     0.140349
      409.563      13.2821     0.195747
      402.917      11.4494     0.448973
      396.460      9.67350     0.910879
      464.099      8.57149    0.0557055
      459.283      13.1261     0.235586
      452.123      11.8475     0.481241
      446.028      10.0106     0.896775
      439.137      9.06227      1.00227
