      174.000     0.000000 3.40792e+006
      175.000     0.000000 3.73560e+006
      178.000     0.000000 2.14735e+009
      179.000     0.000000 2.01307e+009
      180.000     0.000000 2.01281e+009
      181.000     0.000000 1.24348e+006
      183.000     0.000000 1.24344e+006
      185.000     0.000000 2.14735e+009
      186.000     0.000000 2.01307e+009
      194.000     0.000000 2.01278e+009
      195.000     0.000000      24.0000
      198.000     0.000000      132.000
      199.000     0.000000 3.80116e+006
      200.000     0.000000 4.45654e+006
      201.000     0.000000 6.48818e+006
      202.000     0.000000 7.14354e+006
      203.000     0.000000 7.20906e+006
      204.000     0.000000 7.53676e+006
      205.000     0.000000 6.35702e+006
      206.000     0.000000 6.55371e+006
      207.000     0.000000 5.43952e+006
      208.000     0.000000 7.60228e+006
      209.000     0.000000 6.88140e+006
      210.000     0.000000 6.75032e+006
      211.000     0.000000 6.02943e+006
      212.000     0.000000 6.55367e+006
      213.000     0.000000 6.88139e+006
      214.000     0.000000 6.88139e+006
      215.000     0.000000 7.60229e+006
      216.000     0.000000 6.35711e+006
      217.000     0.000000 7.27461e+006
      218.000     0.000000 6.02943e+006
      219.000     0.000000 6.61920e+006
      220.000     0.000000 7.01247e+006
      221.000     0.000000 7.27461e+006
      222.000     0.000000 6.02942e+006
      223.000     0.000000 7.47121e+006
      224.000     0.000000 7.14354e+006
      225.000     0.000000 7.60227e+006
      226.000     0.000000 6.35710e+006
      227.000     0.000000 7.27461e+006
      228.000     0.000000 6.02943e+006
      229.000     0.000000 3.47346e+006
      230.000     0.000000 6.35705e+006
      231.000     0.000000      92.0000
      233.000     0.000000 2.01275e+009
      234.000     0.000000 1.24222e+006
      235.000     0.000000      162.000
      236.000     0.000000      3.00000
      237.000     0.000000      3.00000
      239.000     0.000000 3.40789e+007
      240.000     0.000000 2.29530e+006
      241.000     0.000000 1.07481e+007
      242.000     0.000000 2.01208e+009
      244.000     0.000000      67.0000
      245.000     0.000000 1.24222e+006
      248.000     0.000000      162.000
      249.000     0.000000      1.00000
      250.000     0.000000 1.24518e+006
      251.000     0.000000 1.24714e+006
      252.000     0.000000 2.14734e+009
      253.000     0.000000 2.14734e+009
      254.000     0.000000 1.24266e+006
      255.000     0.000000 2.01298e+009
      256.000     0.000000 2.01278e+009
      258.000     0.000000 1.24268e+006
      259.000     0.000000      538.000
      260.000     0.000000      8.00000
      261.000     0.000000 1.24268e+006
      262.000     0.000000 2.01275e+009
      263.000     0.000000 2.01307e+009
      264.000     0.000000 2.01278e+009
      265.000     0.000000 2.01278e+009
      266.000     0.000000 2.01208e+009
      267.000     0.000000 2.01179e+009
      270.000     0.000000 2.01305e+009
      271.000     0.000000 2.29376e+006
      272.000     0.000000 2.29542e+006
      273.000     0.000000      2.00000
      274.000     0.000000 3.80116e+006
      275.000     0.000000 4.45654e+006
      276.000     0.000000 6.48818e+006
      277.000     0.000000 7.14354e+006
      278.000     0.000000 7.20906e+006
      279.000     0.000000 7.53676e+006
      280.000     0.000000 6.35702e+006
      281.000     0.000000 6.55371e+006
      282.000     0.000000 5.43952e+006
      283.000     0.000000 7.60228e+006
      284.000     0.000000 6.88140e+006
      285.000     0.000000 6.75032e+006
      286.000     0.000000      7.00000
      289.000     0.000000 6.88139e+006
      291.000     0.000000 6.35711e+006
      292.000     0.000000 7.27461e+006
      293.000     0.000000      1.00000
      295.000     0.000000      15.0000
      297.000     0.000000      14.0000
      298.000     0.000000 2.01179e+009
      299.000     0.000000      2048.00
      300.000     0.000000 1.24222e+006
      301.000     0.000000 2.01280e+009
      302.000     0.000000 1.24218e+006
      303.000     0.000000 2.01179e+009
      304.000     0.000000 1.24224e+006
      306.000     0.000000 1.24227e+006
      307.000     0.000000 2.14748e+009
      308.000     0.000000 1.24224e+006
      309.000     0.000000      66.0000
      310.000     0.000000 7.86442e+006
      311.000     0.000000 1.24226e+006
      312.000     0.000000      9.00000
      313.000     0.000000 2.01275e+009
      314.000     0.000000 1.24518e+006
      315.000     0.000000 1.24729e+006
      316.000     0.000000      9.00000
      318.000     0.000000 1.24222e+006
      319.000     0.000000      512.000
      320.000     0.000000 1.24266e+006
      321.000     0.000000 2.01298e+009
      322.000     0.000000 2.01275e+009
      324.000     0.000000 1.24268e+006
      325.000     0.000000 2.01305e+009
      326.000     0.000000 2.01305e+009
      327.000     0.000000      1033.00
      328.000     0.000000      1033.00
      329.000     0.000000 2.49037e+006
      330.000     0.000000 5.70172e+006
      331.000     0.000000 7.20907e+006
      332.000     0.000000 7.27460e+006
      333.000     0.000000 7.53676e+006
      334.000     0.000000 2.01300e+009
      335.000     0.000000 2.01208e+009
      338.000     0.000000 1.24274e+006
      339.000     0.000000 2.01305e+009
      340.000     0.000000 2.01305e+009
      341.000     0.000000 1.24678e+006
      342.000     0.000000      788.000
      343.000     0.000000 2.01305e+009
      344.000     0.000000 2.01275e+009
      349.000     0.000000 1.24678e+006
      352.000     0.000000 1.24556e+006
      353.000     0.000000 1.24556e+006
      356.000     0.000000 1.24678e+006
      371.000     0.000000 1.24588e+006
      372.000     0.000000 1.24588e+006
      373.000     0.000000      5.00000
      374.000     0.000000      1.00000
      375.000     0.000000 1.24588e+006
      376.000     0.000000      6.00000
      377.000     0.000000      2.00000
      378.000     0.000000 1.24595e+006
      379.000     0.000000 1.24595e+006
      380.000     0.000000 1.24595e+006
      381.000     0.000000      6.00000
      382.000     0.000000      2.00000
      383.000     0.000000 1.24595e+006
      384.000     0.000000      6.00000
      385.000     0.000000      128.000
      386.000     0.000000 1.24600e+006
      387.000     0.000000 1.24600e+006
      388.000     0.000000      7.00000
      389.000     0.000000      32.0000
      390.000     0.000000 1.24605e+006
      391.000     0.000000 2.01208e+009
      392.000     0.000000 2.01307e+009
      393.000     0.000000 2.01208e+009
      394.000     0.000000 2.01307e+009
      395.000     0.000000 2.01307e+009
      397.000     0.000000 2.01208e+009
      398.000     0.000000 2.01307e+009
      399.000     0.000000 2.01307e+009
      402.000     0.000000 2.01175e+009
      403.000     0.000000 2.01208e+009
      404.000     0.000000 2.01307e+009
      405.000     0.000000 2.01307e+009
      406.000     0.000000      44.0000
      408.000     0.000000 1.24275e+006
      410.000     0.000000 2.01175e+009
      411.000     0.000000      44.0000
      413.000     0.000000 1.24276e+006
      417.000     0.000000 4.06329e+006
      418.000     0.000000 1.24160e+006
      422.000     0.000000 1.24275e+006
      424.000     0.000000 1.25709e+006
      426.000     0.000000 2.01179e+009
      427.000     0.000000      1033.00
      428.000     0.000000 1.25709e+006
      429.000     0.000000 2.01208e+009
      431.000     0.000000 2.01208e+009
      432.000     0.000000 1.24274e+006
      433.000     0.000000 2.01179e+009
      434.000     0.000000      1033.00
      436.000     0.000000 2.01208e+009
      438.000     0.000000 2.01276e+009
      439.000     0.000000 2.01307e+009
      440.000     0.000000 2.01276e+009
      441.000     0.000000 2.01208e+009
      443.000     0.000000 2.01208e+009
      444.000     0.000000      2.00000
      445.000     0.000000      262144.
      446.000     0.000000 2.01307e+009
      447.000     0.000000 1.24257e+006
      448.000     0.000000 2.01307e+009
      449.000     0.000000 1.24350e+006
      450.000     0.000000 2.01298e+009
      451.000     0.000000 2.01276e+009
      453.000     0.000000 1.24279e+006
      454.000     0.000000 2.01276e+009
      455.000     0.000000 2.14735e+009
      457.000     0.000000 2.01275e+009
      458.000     0.000000 1.24336e+006
      459.000     0.000000 2.01275e+009
      460.000     0.000000 2.01208e+009
      462.000     0.000000 2.01179e+009
      463.000     0.000000 2.01208e+009
      464.000     0.000000 2.01172e+009
      465.000     0.000000 1.24338e+006
      467.000     0.000000 5.70172e+006
      468.000     0.000000 7.20907e+006
      469.000     0.000000 7.27460e+006
      470.000     0.000000 7.53676e+006
      471.000     0.000000 6.35699e+006
      476.000     0.000000 1.24556e+006
      477.000     0.000000 1.24556e+006
      480.000     0.000000 1.24678e+006
      483.000     0.000000 2.01300e+009
      484.000     0.000000 2.01299e+009
      486.000     0.000000      329.000
      487.000     0.000000 1.24298e+006
      488.000     0.000000 2.01277e+009
      489.000     0.000000 1.24309e+006
      490.000     0.000000 1.24297e+006
      491.000     0.000000      2.00000
      492.000     0.000000 2.01275e+009
      493.000     0.000000 1.24518e+006
      494.000     0.000000 1.24695e+006
      495.000     0.000000      2.00000
      497.000     0.000000 1.24293e+006
      498.000     0.000000      512.000
      499.000     0.000000 1.24518e+006
      500.000     0.000000 1.25462e+006
      501.000     0.000000 1.24556e+006
      502.000     0.000000      357.000
      503.000     0.000000 2.01305e+009
      504.000     0.000000 2.01305e+009
      505.000     0.000000 2.01305e+009
      506.000     0.000000 1.25317e+006
      507.000     0.000000 2.14735e+009
      508.000     0.000000 1.25309e+006
      509.000     0.000000 1.25317e+006
      510.000     0.000000 2.14735e+009
      512.000     0.000000 1.24302e+006
      514.000     0.000000 1.17966e+006
      515.000     0.000000      68336.0
      516.000     0.000000 1.24556e+006
      517.000     0.000000 1.24556e+006
      518.000     0.000000      68322.0
      519.000     0.000000      68354.0
      520.000     0.000000 1.24678e+006
      521.000     0.000000      30.0000
      522.000     0.000000 1.24350e+006
      523.000     0.000000 2.01298e+009
      524.000     0.000000 2.01276e+009
      526.000     0.000000 1.24352e+006
      527.000     0.000000 2.01281e+009
      529.000     0.000000 1.24312e+006
      530.000     0.000000 1.24315e+006
      531.000     0.000000 1.25317e+006
      532.000     0.000000 2.14735e+009
      533.000     0.000000 1.25309e+006
      534.000     0.000000 1.81903e+009
      535.000     0.000000 1.95254e+009
      536.000     0.000000 1.63403e+009
      537.000     0.000000 1.24530e+006
      539.000     0.000000 2.09718e+006
      540.000     0.000000 2.01281e+009
      541.000     0.000000 1.25458e+006
      542.000     0.000000 1.24518e+006
      543.000     0.000000      3.00000
      544.000     0.000000 1.24237e+006
      545.000     0.000000 1.24556e+006
      546.000     0.000000 1.24556e+006
      547.000     0.000000 1.24556e+006
      548.000     0.000000 1.24556e+006
      549.000     0.000000 1.24304e+006
      550.000     0.000000 2.01305e+009
      551.000     0.000000 2.01299e+009
      552.000     0.000000 1.24309e+006
      553.000     0.000000 1.24302e+006
      554.000     0.000000      15.0000
      555.000     0.000000 1.24323e+006
      557.000     0.000000 2.01275e+009
      558.000     0.000000 1.24518e+006
      559.000     0.000000 1.25460e+006
      561.000     0.000000 1.24319e+006
      562.000     0.000000 1.24686e+006
      563.000     0.000000 1.24337e+006
      564.000     0.000000 2.01298e+009
      565.000     0.000000 2.01275e+009
      567.000     0.000000 1.24339e+006
      568.000     0.000000 2.01305e+009
      569.000     0.000000 1.24695e+006
      570.000     0.000000 1.25461e+006
      571.000     0.000000 2.01172e+009
      572.000     0.000000 1.25450e+006
      576.000     0.000000 1.04859e+006
      577.000     0.000000      398.000
      579.000     0.000000 1.25317e+006
      580.000     0.000000 2.01274e+009
      581.000     0.000000 2.01274e+009
      582.000     0.000000 1.24327e+006
      583.000     0.000000      11.0000
      584.000     0.000000 1.24443e+006
      585.000     0.000000 1.24518e+006
      586.000     0.000000      357.000
      587.000     0.000000 1.25461e+006
      588.000     0.000000 1.25460e+006
      589.000     0.000000 1.24554e+006
      591.000     0.000000      2.00000
      592.000     0.000000 2.01274e+009
      593.000     0.000000      8192.00
      594.000     0.000000 1.24518e+006
      595.000     0.000000      2.00000
      596.000     0.000000 2.01274e+009
      597.000     0.000000      4.00000
      598.000     0.000000 1.25460e+006
      599.000     0.000000 1.24314e+006
      600.000     0.000000 2.01275e+009
      601.000     0.000000 1.24324e+006
      602.000     0.000000 1.24350e+006
      603.000     0.000000 1.24350e+006
      604.000     0.000000 2.01298e+009
      605.000     0.000000 2.01275e+009
      607.000     0.000000 1.24352e+006
      608.000     0.000000 2.01279e+009
      609.000     0.000000 1.24518e+006
      611.000     0.000000 1.25461e+006
      612.000     0.000000 2.01279e+009
      613.000     0.000000 1.25317e+006
      614.000     0.000000 2.14735e+009
      615.000     0.000000 1.25309e+006
      616.000     0.000000 1.25461e+006
      617.000     0.000000 2.14734e+009
      618.000     0.000000 1.24346e+006
      619.000     0.000000 2.14734e+009
      620.000     0.000000 2.14734e+009
      621.000     0.000000      1.00000
      622.000     0.000000 2.14735e+009
      623.000     0.000000 1.24351e+006
      624.000     0.000000 2.01169e+009
      625.000     0.000000      1.00000
      626.000     0.000000 1.25450e+006
      627.000     0.000000 1.25450e+006
      628.000     0.000000 2.01172e+009
      629.000     0.000000 1.25461e+006
      631.000     0.000000 2.01281e+009
      632.000     0.000000      1.00000
      633.000     0.000000 1.24443e+006
      634.000     0.000000 1.24443e+006
      635.000     0.000000 1.24443e+006
      636.000     0.000000 2.01298e+009
      637.000     0.000000 2.01279e+009
      639.000     0.000000 1.24431e+006
      640.000     0.000000 2.01281e+009
      641.000     0.000000 1.24446e+006
      642.000     0.000000 2.14735e+009
      643.000     0.000000 2.14734e+009
      645.000     0.000000 1.25450e+006
      646.000     0.000000 1.25456e+006
      647.000     0.000000 1.24428e+006
      648.000     0.000000 2.01307e+009
      649.000     0.000000 2.01276e+009
      650.000     0.000000 1.24435e+006
      651.000     0.000000 1.25455e+006
      652.000     0.000000 1.25442e+006
      654.000     0.000000 1.24502e+006
      656.000     0.000000 3.01476e+006
      657.000     0.000000 7.07799e+006
      658.000     0.000000      108.000
      659.000     0.000000 7.27461e+006
      660.000     0.000000 7.27461e+006
      661.000     0.000000 7.60228e+006
      662.000     0.000000 5.70172e+006
      663.000     0.000000 7.20907e+006
      664.000     0.000000 7.27460e+006
      665.000     0.000000 7.53676e+006
      666.000     0.000000 5.11184e+006
      667.000     0.000000 6.02940e+006
      668.000     0.000000 7.66778e+006
      669.000     0.000000 7.47122e+006
      670.000     0.000000 7.20906e+006
      671.000     0.000000 5.63621e+006
      672.000     0.000000 7.47121e+006
      673.000     0.000000 6.88140e+006
      674.000     0.000000 7.20907e+006
      675.000     0.000000 4.78422e+006
      676.000     0.000000 6.35710e+006
      677.000     0.000000 6.61924e+006
      678.000     0.000000 4.58755e+006
      679.000     0.000000 7.07799e+006
      680.000     0.000000 2.09725e+006
      681.000     0.000000 7.86439e+006
      682.000     0.000000 6.48817e+006
      683.000     0.000000 7.60229e+006
      684.000     0.000000 7.27460e+006
      685.000     0.000000 2.09726e+006
      686.000     0.000000 7.34011e+006
      687.000     0.000000 6.88140e+006
      688.000     0.000000 7.20907e+006
      689.000     0.000000 6.02943e+006
      690.000     0.000000 7.27461e+006
      691.000     0.000000 6.48816e+006
      692.000     0.000000 7.47122e+006
      693.000     0.000000 6.61918e+006
      694.000     0.000000 6.61926e+006
      775.000     0.000000      65973.0
      776.000     0.000000 4.12883e+006
      777.000     0.000000 4.12883e+006
      782.000     0.000000 2.14723e+009
      783.000     0.000000 2.14723e+009
      784.000     0.000000 2.14723e+009
      786.000     0.000000      66788.0
      787.000     0.000000 4.12883e+006
      788.000     0.000000 4.12883e+006
      793.000     0.000000 2.14716e+009
      794.000     0.000000 2.14716e+009
      795.000     0.000000 2.14716e+009
      797.000     0.000000 2.14730e+009
      798.000     0.000000 2.14730e+009
      799.000     0.000000      48.0000
      811.000     0.000000      131072.
      812.000     0.000000 4.19443e+006
      814.000     0.000000      24.0000
      815.000     0.000000      20.0000
      816.000     0.000000 1.24424e+006
      817.000     0.000000      64.0000
      820.000     0.000000 1.25310e+006
      821.000     0.000000 1.70396e+006
      822.000     0.000000 2.01281e+009
      823.000     0.000000 1.24357e+006
      824.000     0.000000      24.0000
      825.000     0.000000 1.24491e+006
      826.000     0.000000 2.01298e+009
      827.000     0.000000 2.01276e+009
      829.000     0.000000 1.24492e+006
      830.000     0.000000 2.01277e+009
      831.000     0.000000      1.00000
      832.000     0.000000 1.24489e+006
      833.000     0.000000 2.01277e+009
      834.000     0.000000 2.01307e+009
      835.000     0.000000 2.01277e+009
      838.000     0.000000 2.14735e+009
      839.000     0.000000 2.14734e+009
      840.000     0.000000 2.14734e+009
      841.000     0.000000 2.01307e+009
      842.000     0.000000 4.52206e+006
      843.000     0.000000 5.11189e+006
      844.000     0.000000 4.98081e+006
      845.000     0.000000 3.27685e+006
      846.000     0.000000 6.55365e+006
      847.000     0.000000 7.07800e+006
      853.000     0.000000 1.24442e+006
      854.000     0.000000      2.00000
      855.000     0.000000 2.01275e+009
      856.000     0.000000 1.24518e+006
      857.000     0.000000 1.24695e+006
      858.000     0.000000      2.00000
      860.000     0.000000 1.24438e+006
      861.000     0.000000      512.000
      862.000     0.000000 1.24483e+006
      863.000     0.000000 2.01298e+009
      864.000     0.000000 2.01275e+009
      866.000     0.000000 1.24484e+006
      867.000     0.000000 2.01305e+009
      868.000     0.000000 2.01305e+009
      869.000     0.000000      131184.
      870.000     0.000000 1.24494e+006
      872.000     0.000000 1.24443e+006
      873.000     0.000000      512.000
      874.000     0.000000 1.24488e+006
      875.000     0.000000 2.01298e+009
      876.000     0.000000 2.01275e+009
      878.000     0.000000 1.24452e+006
      879.000     0.000000      11.0000
      880.000     0.000000 2.01275e+009
      881.000     0.000000 1.24518e+006
      882.000     0.000000 1.24738e+006
      883.000     0.000000      11.0000
      885.000     0.000000 1.24448e+006
      886.000     0.000000      512.000
      887.000     0.000000 1.24493e+006
      888.000     0.000000 2.01298e+009
      889.000     0.000000 2.01275e+009
      891.000     0.000000 1.24494e+006
      892.000     0.000000 2.01305e+009
      893.000     0.000000 2.01305e+009
      894.000     0.000000 1.24503e+006
      895.000     0.000000 1.24502e+006
      897.000     0.000000 1.24453e+006
      898.000     0.000000      512.000
      899.000     0.000000 1.24498e+006
      900.000     0.000000 3.08019e+006
      901.000     0.000000 3.08180e+006
      902.000     0.000000      257.000
      903.000     0.000000 1.24500e+006
      904.000     0.000000 2.01305e+009
      905.000     0.000000      311.000
      906.000     0.000000 2.01305e+009
      907.000     0.000000 4.23938e+006
      908.000     0.000000      2048.00
      909.000     0.000000 2.01305e+009
      912.000     0.000000      56.0000
      913.000     0.000000 1.24576e+006
      914.000     0.000000 1.24576e+006
      915.000     0.000000      3.00000
      916.000     0.000000      2.00000
      917.000     0.000000 3.08057e+006
      918.000     0.000000 3.08057e+006
      919.000     0.000000      8.00000
      920.000     0.000000 1.24578e+006
      921.000     0.000000 3.08174e+006
      922.000     0.000000 2.01305e+009
      923.000     0.000000 3.08019e+006
      924.000     0.000000 3.08180e+006
      925.000     0.000000 1.24580e+006
      926.000     0.000000 1.24580e+006
      927.000     0.000000      3.00000
      928.000     0.000000      64.0000
      929.000     0.000000 1.24580e+006
      930.000     0.000000 2.01205e+009
      931.000     0.000000 2.01205e+009
      933.000     0.000000      469.000
      934.000     0.000000 1.24477e+006
      935.000     0.000000 2.01277e+009
      936.000     0.000000 1.24488e+006
      937.000     0.000000      823.000
      938.000     0.000000 2.01169e+009
      939.000     0.000000 2.01205e+009
      940.000     0.000000 2.01205e+009
      941.000     0.000000 1.24488e+006
      942.000     0.000000      1.00000
      944.000     0.000000 2.01169e+009
      945.000     0.000000 1.24472e+006
      946.000     0.000000 1.25302e+006
      947.000     0.000000 1.24497e+006
      948.000     0.000000      1.00000
      949.000     0.000000 1.24479e+006
      950.000     0.000000 2.01276e+009
      951.000     0.000000 3.08100e+006
      952.000     0.000000 3.08100e+006
      953.000     0.000000      6.00000
      954.000     0.000000      64.0000
      955.000     0.000000 3.08100e+006
      956.000     0.000000 1.24488e+006
      957.000     0.000000 1.24493e+006
      958.000     0.000000 1.24495e+006
      959.000     0.000000 1.24488e+006
      960.000     0.000000 2.01277e+009
      961.000     0.000000 2.01307e+009
      962.000     0.000000 2.01277e+009
      963.000     0.000000 4.23562e+006
      965.000     0.000000      65535.0
      966.000     0.000000 2.14734e+009
      967.000     0.000000      132.000
      968.000     0.000000 2.14734e+009
      969.000     0.000000 3.08019e+006
      970.000     0.000000 3.08180e+006
      971.000     0.000000      1.00000
      972.000     0.000000 1.25450e+006
      973.000     0.000000 1.25452e+006
      974.000     0.000000 3.08057e+006
      975.000     0.000000 1.24488e+006
      976.000     0.000000      23380.0
      979.000     0.000000 1.25450e+006
      980.000     0.000000 1.93416e+009
      981.000     0.000000 1.66825e+009
      982.000     0.000000 1.86984e+009
      983.000     0.000000 1.63403e+009
      984.000     0.000000 1.70200e+009
      985.000     0.000000 1.93603e+009
      986.000     0.000000 3.08019e+006
      987.000     0.000000      54.0000
      988.000     0.000000 3.08181e+006
      989.000     0.000000 3.08180e+006
      991.000     0.000000 1.24493e+006
      992.000     0.000000      257.000
      993.000     0.000000      1.00000
      995.000     0.000000 1.24502e+006
      996.000     0.000000 3.08386e+006
      997.000     0.000000 2.01175e+009
      998.000     0.000000 3.08057e+006
      999.000     0.000000 3.08180e+006
      1000.00     0.000000 3.08181e+006
      1001.00     0.000000      2056.00
      1002.00     0.000000 1.24510e+006
      1003.00     0.000000 3.08019e+006
      1004.00     0.000000 3.08019e+006
      1005.00     0.000000 1.24510e+006
      1006.00     0.000000 2.01298e+009
      1007.00     0.000000 2.01275e+009
      1009.00     0.000000 1.24512e+006
      1010.00     0.000000 4.22688e+006
      1011.00     0.000000 3.08019e+006
      1012.00     0.000000      9.00000
      1013.00     0.000000      2048.00
      1014.00     0.000000 4.23938e+006
      1015.00     0.000000 4.23937e+006
      1016.00     0.000000 1.24512e+006
      1017.00     0.000000 2.14735e+009
      1018.00     0.000000 4.21988e+006
      1019.00     0.000000      512.000
      1020.00     0.000000      4.00000
      1021.00     0.000000 4.23937e+006
      1022.00     0.000000      1.00000
